,Ticker,Opening Price,Closing Price,Date
6078,DE,72.66,64.95,2005-08-19
6079,DE,43.4,38.86,2002-07-19
6080,DE,48.6,43.56,2002-07-12
6081,DE,40.0,35.27,2001-09-21
6082,DE,41.08,36.14,2001-03-23
6083,DE,38.0,32.94,2000-08-18
6084,DE,40.88,36.19,2000-02-11
6085,CHL,54.96,48.21,2009-01-09
6086,CHL,45.25,36.5,2008-10-24
6087,CHL,17.25,15.47,2005-01-07
6088,CHL,18.1,15.49,2002-01-11
6089,CHL,15.35,13.19,2001-09-07
6090,CHL,20.65,17.65,2001-08-17
6091,CHL,24.27,21.45,2001-03-23
6092,CHL,27.1,22.51,2001-03-02
6093,CHL,32.25,27.62,2000-11-24
6094,CHL,176.0,46.44,2000-07-07
6095,CHL,143.5,126.62,2000-05-19
6096,CHL,172.06,140.0,2000-04-14
6097,CHL,169.5,150.25,2000-02-18
6098,XCO,0.79,0.529,2017-12-01
6099,XCO,1.46,0.87,2017-11-10
6100,XCO,1.25,1.12,2017-10-13
6101,XCO,1.53,1.32,2017-09-15
6102,XCO,2.13,1.7,2017-09-01
6103,XCO,1.34,1.04,2017-08-18
6104,XCO,1.63,1.26,2017-08-11
6105,XCO,2.02,1.63,2017-08-04
6106,XCO,2.36,2.04,2017-07-28
6107,XCO,2.62,2.19,2017-07-07
6108,XCO,3.59,2.65,2017-06-30
6109,XCO,4.22,3.6,2017-06-23
6110,XCO,0.49,0.42,2017-05-05
6111,XCO,0.64,0.54,2017-04-13
6112,XCO,0.63,0.52,2017-03-24
6113,XCO,0.65,0.56,2017-02-24
6114,XCO,0.75,0.66,2017-02-10
6115,XCO,0.8266,0.7069,2017-01-27
6116,XCO,0.978,0.8737,2016-12-30
6117,XCO,1.11,0.9899,2016-11-04
6118,XCO,1.17,1.03,2016-09-02
6119,XCO,0.72,0.6318,2016-05-20
6120,XCO,1.75,0.7252,2016-05-13
6121,XCO,1.19,1.06,2016-03-24
6122,XCO,1.5,1.05,2016-03-18
6123,XCO,1.15,0.94,2016-02-05
6124,XCO,1.32,0.9133,2016-01-15
6125,XCO,0.98,0.85,2015-12-18
6126,XCO,1.14,0.9702,2015-12-11
6127,XCO,1.35,1.12,2015-10-30
6128,XCO,0.99,0.8,2015-09-25
6129,XCO,0.79,0.6851,2015-09-11
6130,XCO,0.77,0.6,2015-07-24
6131,XCO,1.23,0.8557,2015-07-02
6132,XCO,1.63,1.21,2015-06-19
6133,XCO,2.0,1.74,2015-05-08
6134,XCO,2.2,1.94,2015-04-24
6135,XCO,1.92,1.54,2015-03-13
6136,XCO,2.1,1.89,2015-03-06
6137,XCO,2.5,2.18,2015-02-20
6138,XCO,2.39,2.09,2015-01-02
6139,XCO,2.59,2.24,2014-12-12
6140,XCO,3.77,2.94,2014-11-28
6141,XCO,2.92,2.31,2014-10-10
6142,XCO,3.74,2.96,2014-10-03
6143,XCO,4.4,3.76,2014-09-26
6144,XCO,6.77,5.56,2013-11-01
6145,XCO,8.75,7.84,2013-08-09
6146,XCO,8.57,7.38,2012-11-09
6147,XCO,7.98,6.9,2012-06-01
6148,XCO,8.08,6.98,2012-02-03
6149,XCO,9.73,8.39,2012-01-13
6150,XCO,11.42,9.79,2011-12-16
6151,XCO,12.57,10.81,2011-11-18
6152,XCO,12.53,11.12,2011-09-23
6153,XCO,14.75,12.25,2011-08-19
6154,XCO,16.09,13.86,2011-08-05
6155,XCO,17.72,15.85,2011-07-08
6156,XCO,17.69,15.79,2010-06-25
6157,XCO,18.5,15.65,2010-05-07
6158,XCO,19.6,17.54,2010-01-29
6159,XCO,21.86,19.6,2010-01-15
6160,XCO,18.3,15.62,2009-10-30
6161,XCO,20.43,18.3,2009-10-23
6162,XCO,11.6,10.25,2009-06-26
6163,XCO,14.37,11.78,2009-06-19
6164,XCO,12.74,11.19,2009-05-15
6165,XCO,10.87,9.42,2009-02-20
6166,XCO,10.15,8.84,2009-01-16
6167,XCO,8.74,7.68,2008-12-26
6168,XCO,7.23,6.01,2008-12-05
6169,XCO,7.06,5.09,2008-11-21
6170,XCO,8.3,7.05,2008-11-14
6171,XCO,9.15,8.01,2008-11-07
6172,XCO,9.69,6.72,2008-10-24
6173,XCO,10.9,7.09,2008-10-10
6174,XCO,17.44,11.6,2008-10-03
6175,XCO,21.53,18.08,2008-09-26
6176,XCO,24.42,21.79,2008-09-12
6177,XCO,30.68,25.96,2008-07-25
6178,XCO,37.32,30.35,2008-07-18
6179,EOCC,39.49,27.85,2016-04-29
6180,VEEV,63.22,55.81,2017-08-25
6181,VEEV,30.87,24.63,2015-03-06
6182,VEEV,22.48,19.74,2014-04-25
6183,VEEV,26.9,23.1,2014-04-04
6184,VEEV,30.14,26.91,2014-03-28
6185,VEEV,43.25,38.58,2013-11-01
6186,VEEV,49.0,43.0,2013-10-25
6187,FLOW,21.29,16.34,2016-02-12
6188,FLOW,27.63,23.66,2016-01-08
6189,FLOW,33.04,28.89,2015-12-11
6190,SSD,32.71,28.58,2010-05-21
6191,SSD,34.32,29.78,2010-05-07
6192,SSD,26.1,23.39,2009-10-30
6193,SSD,22.55,19.52,2009-05-15
6194,SSD,20.4,18.31,2009-02-13
6195,SSD,27.54,23.94,2009-01-09
6196,SSD,25.19,22.57,2008-11-14
6197,SSD,31.35,27.44,2008-09-26
6198,SSD,27.87,24.19,2008-02-08
6199,SSD,29.12,25.47,2006-08-25
6200,SSD,44.85,39.99,2006-04-28
6201,SSD,65.9,32.27,2004-11-19
6202,SSD,53.3,47.2,2001-09-21
6203,SSD,44.62,39.5,2000-03-31
6204,PRU,60.99,52.89,2012-05-04
6205,PRU,50.16,43.93,2011-09-23
6206,PRU,50.42,45.23,2009-10-30
6207,PRU,44.3,37.75,2009-05-15
6208,PRU,19.16,16.69,2009-03-20
6209,PRU,15.79,11.38,2009-03-06
6210,PRU,19.18,16.41,2009-02-27
6211,PRU,24.94,18.51,2009-02-20
6212,PRU,30.96,26.66,2009-02-13
6213,PRU,31.67,26.66,2009-01-16
6214,PRU,30.87,26.8,2008-12-12
6215,PRU,24.86,16.3,2008-11-21
6216,PRU,35.52,25.24,2008-11-14
6217,PRU,33.97,30.0,2008-10-31
6218,PRU,38.96,34.46,2008-10-24
6219,PRU,56.0,36.13,2008-10-10
6220,PRU,74.52,55.87,2008-10-03
6221,PRU,85.0,73.52,2008-09-26
6222,PRU,84.97,71.87,2008-02-08
6223,PRU,91.73,80.0,2008-01-18
6224,TPC,27.65,24.2,2017-11-10
6225,TPC,13.8,10.68,2016-01-22
6226,TPC,18.95,15.71,2015-12-11
6227,TPC,20.97,17.01,2015-08-07
6228,TPC,25.92,23.27,2015-02-27
6229,TPC,24.56,21.14,2014-12-12
6230,TPC,20.97,18.85,2013-08-09
6231,TPC,17.8,15.98,2013-04-19
6232,TPC,14.81,13.32,2012-12-28
6233,TPC,12.0,10.66,2012-05-18
6234,TPC,16.33,14.26,2012-03-02
6235,TPC,14.44,12.94,2011-12-16
6236,TPC,15.8,14.13,2011-11-25
6237,TPC,13.58,11.54,2011-09-23
6238,TPC,15.94,12.78,2011-08-05
6239,TPC,22.26,19.86,2011-05-20
6240,TPC,26.68,23.45,2011-05-06
6241,TPC,22.15,19.06,2010-11-26
6242,TPC,21.92,18.31,2010-06-04
6243,TPC,24.34,20.77,2010-05-07
6244,TPC,20.35,17.65,2009-10-30
6245,TPC,15.93,14.18,2009-07-10
6246,TPC,14.67,10.77,2009-03-06
6247,TPC,18.87,15.32,2009-02-27
6248,TPC,21.45,18.34,2009-02-20
6249,TPC,17.35,14.42,2008-11-14
6250,TPC,18.98,16.72,2008-11-07
6251,TPC,17.26,14.44,2008-10-24
6252,TPC,20.43,17.64,2008-10-10
6253,TPC,28.41,24.18,2008-09-26
6254,TPC,27.44,24.58,2008-07-11
6255,TPC,32.64,27.23,2008-07-03
6256,TPC,36.75,28.41,2008-01-18
6257,TPC,40.76,36.45,2008-01-11
6258,TPC,55.39,46.98,2007-12-14
6259,TPC,56.26,48.5,2007-08-17
6260,TPC,72.26,56.64,2007-07-27
6261,TPC,17.55,15.77,2005-08-05
6262,TPC,13.64,12.22,2005-04-15
6263,TPC,17.25,15.36,2005-02-11
6264,TPC,14.22,10.75,2004-05-21
6265,TPC,8.11,6.79,2003-09-26
6266,TPC,3.96,3.55,2002-06-07
6267,TPC,4.4,3.95,2002-05-31
6268,TPC,5.6,4.8,2002-05-10
6269,TPC,7.0,6.23,2002-02-08
6270,TPC,7.2,6.05,2001-09-21
6271,TPC,6.9,6.19,2001-08-24
6272,TPC,7.8,6.85,2001-08-10
6273,TPC,9.4,8.4,2001-07-06
6274,TPC,7.45,6.25,2001-04-06
6275,TPC,6.68,5.4,2001-03-16
6276,TPC,3.375,3.0,2000-05-05
6277,TPC,4.875,4.25,2000-02-11
6278,BWP,15.75,13.38,2014-02-14
6279,BWP,21.51,18.61,2008-11-21
6280,BWP,25.85,22.37,2008-11-07
6281,BWP,18.3,15.31,2008-10-10
6282,BWP,23.0,18.81,2008-10-03
6283,BWP,23.26,20.82,2008-09-12
6284,BWP,27.5,23.72,2008-02-29
6285,WTW,50.33,44.28,2017-12-29
6286,WTW,16.65,14.98,2017-03-17
6287,WTW,14.35,11.01,2016-02-26
6288,WTW,12.84,11.1,2016-02-05
6289,WTW,14.13,11.54,2016-01-22
6290,WTW,21.34,14.85,2016-01-08
6291,WTW,21.16,18.0,2015-12-24
6292,WTW,24.31,20.99,2015-12-18
6293,WTW,5.22,3.97,2015-07-10
6294,WTW,5.02,4.09,2015-07-02
6295,WTW,5.47,4.87,2015-06-12
6296,WTW,6.15,5.48,2015-05-29
6297,WTW,7.17,6.16,2015-05-22
6298,WTW,8.59,7.36,2015-05-08
6299,WTW,8.55,7.39,2015-03-27
6300,WTW,10.54,8.6,2015-03-20
6301,WTW,11.27,9.47,2015-03-06
6302,WTW,19.01,11.33,2015-02-27
6303,WTW,21.34,19.1,2015-01-09
6304,WTW,26.64,21.53,2015-01-02
6305,WTW,27.8,24.04,2014-10-10
6306,WTW,29.21,22.1,2014-02-14
6307,WTW,32.95,28.97,2014-01-17
6308,WTW,38.95,33.38,2013-11-01
6309,WTW,45.08,37.99,2013-08-02
6310,WTW,54.83,44.69,2013-02-15
6311,WTW,50.73,44.43,2012-08-03
6312,WTW,76.34,62.18,2012-05-04
6313,WTW,75.54,67.95,2011-11-11
6314,WTW,77.65,61.7,2011-08-05
6315,WTW,30.1,25.72,2010-02-26
6316,WTW,20.38,18.18,2009-02-20
6317,WTW,29.85,26.63,2008-11-14
6318,WTW,31.29,27.72,2008-10-24
6319,WTW,42.17,37.55,2008-06-20
6320,WTW,55.05,48.28,2007-02-16
6321,WTW,52.6,46.63,2005-11-04
6322,WTW,36.7,33.0,2004-05-14
6323,WLKP,19.28,17.27,2015-10-02
6324,WLKP,28.7,20.3,2015-05-08
6325,BAS,20.51,16.52,2017-08-11
6326,BAS,24.23,20.68,2017-08-04
6327,BAS,27.62,23.82,2017-07-28
6328,BAS,26.14,22.9,2017-06-16
6329,BAS,30.86,27.17,2017-04-28
6330,BAS,34.07,30.66,2017-04-21
6331,BAS,35.97,31.7,2017-03-24
6332,BAS,37.31,31.91,2017-03-10
6333,BAS,0.5,0.42,2016-12-09
6334,BAS,0.55,0.48,2016-12-02
6335,BAS,0.39,0.3199,2016-11-18
6336,BAS,0.48,0.3899,2016-11-11
6337,BAS,0.41,0.34,2016-10-28
6338,BAS,0.728,0.6169,2016-10-14
6339,BAS,0.8633,0.7026,2016-10-07
6340,BAS,0.65,0.4771,2016-08-26
6341,BAS,0.8801,0.7,2016-07-29
6342,BAS,1.36,0.8901,2016-07-22
6343,BAS,1.64,1.47,2016-07-08
6344,BAS,1.98,1.63,2016-06-24
6345,BAS,2.46,2.06,2016-05-20
6346,BAS,2.66,2.37,2016-05-13
6347,BAS,3.22,2.7,2016-05-06
6348,BAS,3.38,2.73,2016-03-24
6349,BAS,2.01,1.75,2016-02-12
6350,BAS,1.94,1.73,2016-01-15
6351,BAS,2.6,1.91,2016-01-08
6352,BAS,3.26,2.84,2015-12-11
6353,BAS,3.82,3.37,2015-12-04
6354,BAS,4.36,3.61,2015-11-13
6355,BAS,5.13,3.98,2015-10-16
6356,BAS,3.94,3.43,2015-10-02
6357,BAS,4.66,4.03,2015-09-25
6358,BAS,5.5,4.11,2015-09-11
6359,BAS,5.51,3.7,2015-08-21
6360,BAS,6.25,5.55,2015-08-14
6361,BAS,8.12,7.2,2015-06-19
6362,BAS,7.67,5.91,2015-03-13
6363,BAS,6.1,5.22,2014-12-12
6364,BAS,9.18,6.1,2014-12-05
6365,BAS,11.33,8.93,2014-11-28
6366,BAS,19.05,15.55,2014-10-10
6367,BAS,22.47,18.92,2014-10-03
6368,BAS,16.37,14.19,2013-11-29
6369,BAS,14.65,12.22,2013-07-26
6370,BAS,13.55,12.01,2013-04-05
6371,BAS,16.6,14.71,2013-02-22
6372,BAS,12.05,10.44,2012-10-26
6373,BAS,12.06,10.71,2012-06-01
6374,BAS,13.38,10.88,2012-05-18
6375,BAS,15.67,13.22,2012-04-20
6376,BAS,20.51,18.2,2012-01-13
6377,BAS,19.75,16.72,2011-11-25
6378,BAS,18.86,16.7,2011-10-21
6379,BAS,19.34,13.26,2011-09-23
6380,BAS,24.39,19.62,2011-08-19
6381,BAS,32.94,25.15,2011-08-05
6382,BAS,30.8,27.17,2011-05-06
6383,BAS,16.68,14.62,2011-01-07
6384,BAS,9.26,8.14,2010-08-13
6385,BAS,8.46,7.17,2010-07-02
6386,BAS,10.34,7.72,2010-05-07
6387,BAS,9.89,8.68,2010-03-19
6388,BAS,11.17,9.39,2010-01-29
6389,BAS,8.59,7.0,2009-10-30
6390,BAS,9.54,8.39,2009-09-25
6391,BAS,9.79,7.6,2009-06-19
6392,BAS,12.43,9.51,2009-05-15
6393,BAS,7.87,6.96,2009-03-27
6394,BAS,7.06,6.31,2009-02-27
6395,BAS,8.0,6.89,2009-02-20
6396,BAS,10.28,8.45,2009-02-13
6397,BAS,13.54,11.87,2009-01-09
6398,BAS,10.01,8.8,2008-11-21
6399,BAS,12.27,10.32,2008-11-14
6400,BAS,13.62,11.89,2008-11-07
6401,BAS,13.07,10.98,2008-10-24
6402,BAS,16.39,11.99,2008-10-10
6403,BAS,21.63,17.17,2008-10-03
6404,BAS,25.81,21.87,2008-09-26
6405,BAS,29.15,24.74,2008-09-05
6406,BAS,23.8,21.09,2007-07-27
6407,BAS,27.45,24.25,2006-09-15
6408,BAS,29.35,26.35,2006-07-14
6409,BAS,29.68,26.64,2006-06-16
6410,BAS,35.0,30.2,2006-06-09
6411,PEI,13.8,12.14,2017-05-05
6412,PEI,14.0,12.35,2012-05-18
6413,PEI,9.3,8.26,2011-09-23
6414,PEI,10.88,9.72,2011-08-19
6415,PEI,14.81,11.83,2011-08-05
6416,PEI,15.57,13.81,2010-11-12
6417,PEI,13.46,11.23,2010-08-13
6418,PEI,13.53,11.65,2010-07-02
6419,PEI,15.69,13.26,2010-05-21
6420,PEI,15.89,14.05,2010-05-07
6421,PEI,7.84,7.02,2009-10-02
6422,PEI,6.8,5.94,2009-09-04
6423,PEI,4.67,3.99,2009-07-10
6424,PEI,6.44,4.85,2009-05-15
6425,PEI,3.75,2.85,2009-03-20
6426,PEI,3.04,2.47,2009-03-06
6427,PEI,4.31,3.05,2009-02-27
6428,PEI,4.68,4.14,2009-02-20
6429,PEI,5.49,4.43,2009-01-30
6430,PEI,7.53,6.28,2009-01-16
6431,PEI,6.6,4.07,2008-11-21
6432,PEI,10.03,6.57,2008-11-14
6433,PEI,12.3,9.85,2008-11-07
6434,PEI,11.04,9.19,2008-10-24
6435,PEI,14.78,10.44,2008-10-10
6436,PEI,19.62,15.11,2008-10-03
6437,PEI,22.8,20.33,2008-09-26
6438,PEI,22.24,20.0,2008-07-11
6439,PEI,34.69,30.43,2007-12-14
6440,PEI,21.05,18.65,2001-09-21
6441,CLI,20.66,18.58,2016-02-05
6442,CLI,33.77,28.91,2011-08-05
6443,CLI,35.68,31.83,2009-09-25
6444,CLI,25.42,21.66,2009-05-15
6445,CLI,16.68,14.63,2009-03-06
6446,CLI,19.72,17.08,2009-02-27
6447,CLI,21.95,19.6,2009-02-13
6448,CLI,19.37,15.24,2008-11-21
6449,CLI,23.8,19.45,2008-11-14
6450,CLI,23.25,19.2,2008-10-24
6451,CLI,30.2,23.14,2008-10-17
6452,CLI,35.22,29.21,2008-10-03
6453,CLI,36.43,32.74,2007-12-14
6454,SHLX,35.89,31.98,2015-12-04
6455,SHLX,37.46,33.25,2015-10-23
6456,SHLX,35.07,29.28,2015-09-25
6457,SHLX,38.93,34.46,2015-09-11
6458,XRF,6.3,5.59,2018-01-12
6459,XRF,7.8,6.02,2017-12-01
6460,XRF,9.26,7.6,2017-11-24
6461,XRF,9.88,7.89,2017-10-27
6462,XRF,11.38,9.88,2017-10-20
6463,XRF,6.9,6.16,2017-09-08
6464,XRF,6.36,5.72,2017-06-30
6465,MMI,43.46,30.73,2015-11-06
6466,MMI,30.85,27.73,2014-09-12
6467,CRR,8.45,7.39,2017-10-06
6468,CRR,7.42,6.56,2017-06-16
6469,CRR,9.04,6.87,2017-04-28
6470,CRR,10.2,8.89,2017-04-21
6471,CRR,12.96,10.89,2017-04-07
6472,CRR,13.09,11.04,2017-03-10
6473,CRR,15.52,13.34,2017-02-24
6474,CRR,10.67,6.2,2016-10-28
6475,CRR,11.52,10.27,2016-09-23
6476,CRR,12.5,10.63,2016-05-13
6477,CRR,14.74,12.84,2016-05-06
6478,CRR,20.93,16.53,2016-03-18
6479,CRR,20.67,18.6,2015-10-23
6480,CRR,24.64,21.06,2015-10-16
6481,CRR,25.26,21.12,2015-09-11
6482,CRR,30.16,24.4,2015-08-21
6483,CRR,39.21,31.6,2015-04-24
6484,CRR,50.04,38.04,2014-11-28
6485,CRR,63.17,55.75,2014-10-03
6486,CRR,75.0,63.89,2014-09-26
6487,CRR,102.46,84.52,2014-09-19
6488,CRR,123.0,107.07,2014-08-08
6489,CRR,144.07,123.25,2014-08-01
6490,CRR,82.19,68.81,2013-04-26
6491,CRR,73.75,64.1,2012-09-21
6492,CRR,82.85,67.42,2012-07-27
6493,CRR,99.8,85.94,2012-02-10
6494,CRR,128.01,102.07,2012-01-27
6495,CRR,120.93,102.53,2011-09-30
6496,CRR,152.72,118.75,2011-09-23
6497,CRR,159.15,134.86,2011-08-05
6498,CRR,178.52,156.07,2011-07-29
6499,CRR,73.42,63.03,2010-05-07
6500,CRR,34.15,30.12,2009-05-01
6501,CRR,35.02,29.32,2009-03-20
6502,CRR,47.01,35.5,2008-12-05
6503,CRR,39.02,33.98,2008-10-24
6504,CRR,47.24,38.34,2008-10-10
6505,CRR,59.08,52.68,2008-09-26
6506,CRR,43.71,38.38,2006-07-28
6507,CRR,65.04,57.93,2006-04-28
6508,CRR,66.04,56.69,2005-10-07
6509,CRR,39.4,34.48,2002-01-11
6510,CRR,31.68,27.7,2001-09-28
6511,CRR,34.85,31.19,2001-07-13
6512,CRR,38.0,33.15,2001-03-16
6513,CRR,32.75,25.5,2000-09-22
6514,CRR,34.25,28.0,2000-05-12
6515,CRR,26.75,22.0,2000-01-28
6516,MSD,7.7,6.75,2009-02-20
6517,MSD,6.12,5.4,2008-11-21
6518,MSD,6.73,5.87,2008-10-24
6519,MSD,7.4,5.66,2008-10-10
6520,MSD,8.8,7.88,2008-09-19
6521,MSD,7.95,7.05,2002-06-21
6522,MSD,7.5,6.73,2001-09-21
6523,ZTR,3.74,3.12,2008-11-14
6524,ZTR,3.59,2.75,2008-10-10
6525,ZTR,6.09,5.04,2003-08-01
6526,ZTR,7.19,6.0,2001-09-21
6527,PFSI,18.95,16.55,2016-12-16
6528,PFSI,14.37,12.45,2016-01-15
6529,PFSI,18.56,15.91,2014-03-28
6530,GRA,80.74,67.06,2016-02-05
6531,GRA,84.55,75.4,2013-07-26
6532,GRA,57.74,50.31,2012-05-18
6533,GRA,38.46,33.43,2011-09-23
6534,GRA,40.79,35.17,2011-08-19
6535,GRA,51.07,39.89,2011-08-05
6536,GRA,22.81,20.3,2010-07-02
6537,GRA,29.17,25.57,2010-05-07
6538,GRA,5.46,4.18,2009-03-06
6539,GRA,6.75,5.6,2009-02-27
6540,GRA,6.98,5.77,2009-01-30
6541,GRA,5.76,5.01,2008-12-26
6542,GRA,4.52,3.8,2008-11-21
6543,GRA,7.15,4.48,2008-11-14
6544,GRA,8.98,7.01,2008-11-07
6545,GRA,9.47,8.25,2008-10-24
6546,GRA,11.0,8.54,2008-10-10
6547,GRA,16.32,11.44,2008-10-03
6548,GRA,24.79,20.22,2008-09-12
6549,GRA,27.27,24.3,2008-06-27
6550,GRA,29.4,25.8,2008-04-11
6551,GRA,22.09,17.52,2008-01-18
6552,GRA,25.79,21.52,2008-01-04
6553,GRA,23.65,18.86,2007-07-27
6554,GRA,26.36,23.68,2007-03-02
6555,GRA,15.1,11.85,2006-06-09
6556,GRA,16.87,15.01,2006-05-19
6557,GRA,10.56,9.15,2006-02-17
6558,GRA,13.5,10.56,2006-02-10
6559,GRA,7.87,6.75,2005-10-14
6560,GRA,8.92,7.78,2005-10-07
6561,GRA,9.87,8.71,2005-09-23
6562,GRA,9.66,7.7,2005-06-24
6563,GRA,8.9,7.75,2005-04-01
6564,GRA,12.6,11.19,2005-01-28
6565,GRA,3.4,2.85,2004-02-27
6566,GRA,3.02,2.52,2003-12-19
6567,GRA,2.95,2.59,2003-11-21
6568,GRA,3.25,2.88,2003-11-14
6569,GRA,3.1,2.71,2003-08-08
6570,GRA,3.1,2.67,2003-07-25
6571,GRA,3.8,3.11,2003-07-18
6572,GRA,3.5,3.05,2003-05-23
6573,GRA,1.95,1.48,2003-03-28
6574,GRA,2.45,2.15,2003-03-07
6575,GRA,1.45,1.1,2002-10-18
6576,GRA,1.9,1.46,2002-09-27
6577,GRA,2.25,1.99,2002-09-06
6578,GRA,2.49,2.09,2002-08-16
6579,GRA,2.85,2.38,2002-07-19
6580,GRA,2.9,2.54,2002-05-17
6581,GRA,3.48,2.9,2002-05-10
6582,GRA,2.32,2.08,2002-03-15
6583,GRA,2.7,2.36,2002-02-01
6584,GRA,1.75,1.57,2001-07-27
6585,GRA,2.1,1.82,2001-05-18
6586,GRA,2.6,1.98,2001-02-23
6587,GRA,2.99,1.8,2001-02-02
6588,GRA,4.313,2.938,2001-01-19
6589,GRA,2.4375,1.625,2000-12-08
6590,GRA,2.875,2.5,2000-11-24
6591,GRA,3.8125,2.625,2000-11-17
6592,GRA,4.0625,3.5625,2000-10-27
6593,GRA,7.0,3.8125,2000-10-06
6594,GRA,9.0,7.6875,2000-09-01
6595,GRA,11.4375,9.75,2000-07-28
6596,GRA,11.1875,9.9375,2000-02-25
6597,GRA,13.25,11.75,2000-01-28
6598,TGT,66.39,57.35,2017-03-03
6599,TGT,32.25,28.08,2008-11-21
6600,TGT,36.8,33.03,2008-11-14
6601,TGT,39.86,32.92,2008-10-24
6602,TGT,42.49,37.0,2008-10-10
6603,TGT,50.69,43.66,2008-10-03
6604,TGT,31.92,28.35,2002-10-04
6605,TGT,36.15,31.92,2002-07-19
6606,TGT,29.99,26.68,2001-09-21
6607,TGT,29.88,26.5,2000-08-18
6608,TGT,62.38,29.94,2000-07-21
6609,TGT,65.88,56.25,2000-06-09
6610,TGT,66.12,59.0,2000-02-18
6611,CRM,67.59,58.51,2016-02-05
6612,CRM,167.98,40.88,2013-04-19
6613,CRM,146.96,130.99,2012-06-01
6614,CRM,133.74,113.43,2011-11-18
6615,CRM,133.68,120.3,2011-09-23
6616,CRM,136.42,111.0,2011-08-19
6617,CRM,63.38,56.75,2009-10-30
6618,CRM,40.53,36.15,2009-05-22
6619,CRM,31.4,28.13,2009-01-16
6620,CRM,26.03,22.32,2008-11-21
6621,CRM,29.49,26.4,2008-11-14
6622,CRM,32.21,26.68,2008-10-24
6623,CRM,39.66,32.56,2008-10-10
6624,CRM,49.07,41.57,2008-10-03
6625,CRM,66.32,55.97,2008-08-22
6626,CRM,44.9,40.02,2007-08-17
6627,CRM,45.59,40.55,2007-06-22
6628,CRM,24.94,22.02,2006-07-14
6629,CRM,30.5,26.03,2006-06-09
6630,CRM,39.25,35.1,2006-02-10
6631,CRM,23.0,20.48,2005-08-19
6632,CRM,17.0,15.0,2005-01-14
6633,CRM,20.08,17.75,2004-11-19
6634,CRM,10.95,9.59,2004-08-13
6635,CRM,12.98,10.77,2004-08-06
6636,CRM,16.05,13.04,2004-07-23
6637,ACRE,16.12,13.08,2013-06-21
6638,C,28.07,24.98,2011-09-23
6639,C,30.59,26.77,2011-08-19
6640,C,39.34,33.44,2011-08-05
6641,C,4.46,4.0,2010-05-07
6642,C,3.8,3.4,2009-12-18
6643,C,3.97,3.48,2009-05-15
6644,C,3.31,2.62,2009-03-27
6645,C,1.5,1.03,2009-03-06
6646,C,2.38,1.5,2009-02-27
6647,C,3.25,1.95,2009-02-20
6648,C,4.06,3.49,2009-02-13
6649,C,6.54,3.5,2009-01-16
6650,C,9.36,3.77,2008-11-21
6651,C,12.2,9.52,2008-11-14
6652,C,13.65,11.82,2008-11-07
6653,C,15.18,12.14,2008-10-24
6654,C,17.23,14.11,2008-10-10
6655,C,20.84,17.96,2008-09-12
6656,C,19.39,17.25,2008-06-27
6657,C,26.4,23.63,2008-05-09
6658,C,23.69,20.91,2008-03-07
6659,C,29.3,26.03,2008-02-08
6660,C,28.85,24.45,2008-01-18
6661,C,34.44,30.7,2007-12-14
6662,C,42.84,37.73,2007-11-02
6663,C,47.87,42.36,2007-10-19
6664,C,54.01,48.2,2001-02-23
6665,GSBD,23.46,20.4,2015-09-18
6666,FEDU,9.85,8.57,2018-01-17
6667,FEDU,10.0,8.95,2017-12-15
6668,JHI,22.0,19.37,2010-07-09
6669,JHI,13.1,11.5,2008-11-21
6670,JHI,15.4,11.7899,2008-10-10
6671,VALE,11.69,10.52,2017-02-24
6672,VALE,5.62,4.78,2016-05-06
6673,VALE,4.74,3.83,2016-03-11
6674,VALE,3.19,2.71,2016-02-26
6675,VALE,2.68,2.37,2016-01-15
6676,VALE,3.17,2.6,2016-01-08
6677,VALE,5.49,4.79,2015-10-16
6678,VALE,5.05,4.52,2015-09-25
6679,VALE,6.33,5.67,2015-03-27
6680,VALE,7.38,6.42,2015-03-06
6681,VALE,8.34,7.19,2014-12-12
6682,VALE,32.93,27.98,2011-08-05
6683,VALE,30.81,27.19,2010-05-07
6684,VALE,30.76,27.64,2010-01-22
6685,VALE,15.27,13.6,2009-02-20
6686,VALE,10.99,9.82,2008-12-05
6687,VALE,11.41,10.03,2008-11-21
6688,VALE,13.61,11.47,2008-11-14
6689,VALE,12.7,10.5,2008-10-24
6690,VALE,13.85,12.28,2008-10-17
6691,VALE,13.43,12.06,2008-10-10
6692,VALE,19.19,15.77,2008-10-03
6693,VALE,24.0,20.89,2008-09-26
6694,VALE,32.11,28.83,2008-01-18
6695,VALE,51.01,27.25,2007-09-14
6696,VALE,46.11,40.1,2007-08-17
6697,VALE,37.06,32.7,2007-03-02
6698,VALE,47.35,21.72,2006-06-09
6699,VALE,31.25,26.96,2005-04-15
6700,VALE,58.75,52.43,2004-03-12
6701,VALE,26.85,24.1,2002-07-26
6702,ECA,7.59,6.23,2016-05-06
6703,ECA,3.69,3.13,2016-02-19
6704,ECA,4.28,3.54,2016-02-12
6705,ECA,4.88,3.69,2016-01-15
6706,ECA,5.73,5.02,2015-12-18
6707,ECA,7.0,6.04,2015-12-11
6708,ECA,8.25,7.23,2015-12-04
6709,ECA,9.21,7.88,2015-07-24
6710,ECA,10.8,9.65,2015-07-10
6711,ECA,12.95,11.63,2015-03-06
6712,ECA,14.48,12.19,2014-12-12
