,Ticker,bounceback score,close,date,lowest price,num of weeks,open,volume
2593,GME,2,42.83,20140718,36.99,5,41.84,10858600
2594,GME,0,43.41,20150529,37.42,25,40.69,15577932
2595,GME,2,30.81,20160722,25.34,4,28.0,23056639
2596,GME,2,30.81,20160722,25.34,4,28.0,23056639
2597,GME,3,25.82,20161125,20.73,3,23.53,17675643
2598,APU,4,45.47,20170324,24.64,1,44.7,766855
2599,APU,0,33.94,20090626,29.4,49,32.51,346581
2600,APU,4,27.64,20081017,19.59,1,21.6,1028696
2601,APU,1,33.16,20090612,28.78,15,32.85,302155
2602,AEP,4,73.16,20171013,10.83,1,71.55,9468384
2603,AEP,3,32.63,20081031,28.0,3,30.55,17734800
2604,PAH,0,28.35,20150605,24.29,33,26.45,4819600
2605,PAH,2,8.85,20160311,7.19,5,7.96,18771200
2606,PAH,3,7.0,20160226,5.95,2,6.6,13347000
2607,PAH,3,7.0,20160226,5.95,2,6.6,13347000
2608,PAH,0,10.34,20161209,8.38,22,9.48,10073800
2609,PAH,1,9.37,20161202,8.11,9,8.87,12033400
2610,GOL,2,14.46,20170714,12.29,4,13.66,2489026
2611,GOL,2,17.16,20080502,14.76,7,14.9,7818545
2612,GOL,3,10.78,20080725,8.55,2,9.18,7881905
2613,GOL,2,3.58,20090501,3.03,5,3.4,1330830
2614,GOL,4,4.41,20090508,3.58,1,3.57,2849288
2615,GOL,4,8.73,20090807,7.41,1,7.73,5403025
2616,GOL,3,12.18,20091113,10.27,2,12.0,9315469
2617,GOL,0,14.12,20100730,12.1,18,13.54,3861414
2618,GOL,0,9.15,20160311,7.76,241,9.0,1079470
2619,GOL,3,7.24,20111014,6.18,3,6.61,15262621
2620,GOL,3,7.24,20111014,5.56,2,6.61,15262621
2621,GOL,2,5.43,20121221,4.63,5,5.18,5686800
2622,GOL,4,6.29,20121228,5.43,1,5.51,9020970
2623,GOL,1,3.89,20130823,3.31,9,3.67,7265578
2624,GOL,3,4.91,20140328,4.1,2,4.57,10633365
2625,GOL,2,5.51,20141121,4.71,4,4.93,9190417
2626,GOL,3,2.82,20150424,2.4,3,2.7,3800921
2627,GOL,0,5.3689,20160226,1.41,28,0.47,1763760
2628,GOL,3,1.13,20151009,0.899,2,0.9399,4903894
2629,GOL,3,0.55,20160129,0.3,2,0.27,14061332
2630,GOL,4,0.55,20160129,0.26,1,0.27,14061332
2631,GOL,4,5.3689,20160226,0.4517,1,0.47,1763760
2632,GOL,3,10.7,20160624,6.55,3,7.77,3091484
2633,GOL,1,19.25,20170127,16.51,9,17.85,569069
2634,GOL,3,15.79,20170106,12.63,2,14.3,726060
2635,GOL,4,13.16,20170707,11.36,1,11.45,2273797
2636,NHF,0,25.1,20151009,13.2,379,5.7,1076672
2637,NHF,0,10.74,20140207,9.22,279,10.41,1524050
2638,NHF,4,6.35,20081128,5.19,1,5.44,754790
2639,NHF,3,6.16,20090102,5.13,3,5.65,1082230
2640,NHF,2,7.51,20100319,6.5,6,7.45,2129135
2641,TPB,4,10.18,20160624,7.34,1,7.56,1399833
2642,TPB,4,10.18,20160624,7.34,1,7.56,1399833
2643,CSS,4,24.85,20161007,12.02,1,25.58,77778
2644,CSS,0,23.17,20090508,19.99,29,20.79,182600
2645,CSS,4,22.2,20081031,16.98,1,16.76,279900
2646,CSS,4,12.81,20090313,11.07,1,10.93,203000
2647,CSS,4,12.81,20090313,11.07,1,10.93,203000
2648,CSS,3,20.68,20100319,16.88,3,19.09,146900
2649,CSS,1,17.95,20101008,15.15,8,17.32,82800
2650,CSS,2,20.64,20101210,17.89,4,19.1,95800
2651,CSS,1,20.08,20110624,17.13,14,18.14,207800
2652,CSS,2,20.95,20110701,17.95,4,19.91,110400
2653,CSS,2,25.12,20130927,21.82,4,24.76,72700
2654,CSS,2,26.79,20131108,23.13,5,25.66,83400
2655,CM,4,75.68,20151106,27.3,1,76.79,902160
2656,CM,0,53.27,20090508,40.61,28,46.07,4105413
2657,CM,3,39.01,20081205,32.62,2,38.44,8734946
2658,CM,2,37.73,20090327,31.99,5,37.14,6186484
2659,UGP,0,40.05,20090918,33.88,62,38.45,279941
2660,UGP,4,20.49,20081017,14.92,1,17.01,659096
2661,UGP,2,22.39,20160722,19.15,6,21.64,2191986
2662,CB,4,125.48,20160923,21.34,1,125.4,5579540
2663,CB,1,66.0,20080919,49.3,10,51.05,29902200
2664,CB,1,66.0,20080919,47.9,8,51.05,29902200
2665,CB,3,48.51,20081024,40.75,2,47.34,22213400
2666,EPAM,2,16.8,20120316,13.58,4,14.95,1123100
2667,EPAM,2,38.34,20140117,32.55,5,36.52,884300
2668,TCF,2,22.02,20080201,16.5,4,18.41,13399273
2669,TCF,4,18.51,20080125,15.74,1,14.65,13126097
2670,TCF,1,18.2,20080912,15.25,14,17.68,26913639
2671,TCF,4,13.41,20080718,11.12,1,11.24,25460246
2672,TCF,4,12.62,20090123,10.48,1,10.3,15911688
2673,TCF,0,14.64,20100129,12.68,17,14.36,10404798
2674,TCF,0,16.79,20110218,14.37,27,16.39,12940331
2675,TCF,2,15.4,20101210,13.16,6,14.26,7916345
2676,TCF,0,13.83,20130201,11.83,78,13.09,9942398
2677,TCF,3,10.53,20111014,8.9,3,10.04,6875069
2678,TCF,2,11.69,20120120,9.72,7,11.2,5140248
2679,AMT,4,67.76,20120615,10.96,1,66.83,10883100
2680,FMX,4,27.51,20081128,20.92,1,25.96,3907045
2681,FMX,4,25.29,20081031,20.58,1,20.45,10214924
2682,FMX,2,28.16,20090403,23.04,5,24.99,5846489
2683,FMX,0,54.19,20101015,46.23,31,51.48,4048276
2684,JEC,4,36.43,20081031,30.48,1,29.68,13756800
2685,JEC,4,44.77,20081128,29.36,1,30.99,15968500
2686,JEC,4,40.35,20090313,32.71,1,32.21,18934800
2687,JEC,2,41.74,20100108,34.57,4,38.1,11203400
2688,JEC,2,41.44,20100305,35.93,4,38.91,7102500
2689,JEC,1,40.69,20111118,35.23,14,38.69,12704100
2690,JEC,0,49.35,20130215,42.9,44,48.0,3787500
2691,PWR,1,27.13,20080425,23.4,15,25.48,7409400
2692,PWR,3,16.26,20081128,14.12,2,12.55,28660800
2693,PWR,1,20.34,20100409,17.16,9,19.55,12345500
2694,PWR,2,22.85,20100618,19.67,6,21.95,15849500
2695,PWR,2,19.94,20101210,17.31,4,18.63,12489300
2696,PWR,0,21.69,20111028,18.74,20,20.48,9057700
2697,PWR,2,18.83,20110916,16.26,4,17.5195,7979500
2698,PWR,0,31.92,20161118,27.67,88,31.58,15733955
2699,PWR,0,31.41,20161111,27.0,68,28.54,15888178
2700,LB,3,19.33,20080201,15.05,3,17.0,24148900
2701,LB,3,17.14,20080320,14.51,2,15.66,22311800
2702,LB,4,9.31,20081128,7.65,1,7.78,31732400
2703,LB,4,9.31,20081128,7.65,1,7.78,31732400
2704,LB,4,8.23,20090313,6.26,1,6.34,29009500
2705,LB,2,96.34,20151009,83.64,6,93.27,9250972
2706,LB,1,73.9,20160729,63.54,10,71.85,9879613
2707,LB,1,77.76,20160819,67.48,8,73.98,14039557
2708,LB,0,55.85,20171201,47.1,35,48.55,30191503
2709,LB,1,49.66,20171110,40.88,13,47.08,18688488
2710,CRY,2,12.96,20080725,10.89,6,11.35,1767900
2711,CRY,0,10.01,20131115,8.64,260,9.9,1086000
2712,CRY,1,6.14,20090508,5.05,10,5.65,1523600
2713,CRY,4,4.83,20090313,4.1,1,4.1,1216100
2714,CRY,4,5.61,20090605,4.69,1,4.8,1800400
2715,CRY,2,6.19,20100611,5.05,5,5.06,1463800
2716,CRY,3,6.19,20100611,4.98,3,5.06,1463800
2717,CRY,0,6.72,20120928,5.18,67,5.95,1254600
2718,CRY,2,7.49,20131011,6.07,6,6.76,731700
2719,CRY,2,14.57,20160729,11.55,5,11.94,3520620
2720,ROYT,3,11.78,20140829,9.9,3,10.66,4548243
2721,ROYT,4,2.58,20150828,2.21,1,2.13,984064
2722,ROYT,4,1.12,20160129,0.86,1,0.85,940156
2723,ROYT,3,1.24,20160304,0.92,3,0.94,898476
2724,ROYT,3,1.32,20161125,1.07,2,1.25,719800
2725,ROYT,2,1.21,20170127,1.0016,5,1.14,619624
2726,ROYT,2,1.21,20170127,1.0016,5,1.14,619624
2727,ROYT,2,1.21,20170127,1.0016,5,1.14,619624
2728,BW,3,21.62,20160318,18.76,3,20.0,1337983
2729,BW,0,17.25,20161209,14.77,23,15.69,1951167
2730,BW,2,17.25,20161209,13.75,5,15.69,1951167
2731,BW,2,3.55,20170915,2.91,5,2.84,21140172
2732,SHLX,3,38.79,20151009,29.28,2,33.79,2323674
2733,SHLX,3,38.79,20151009,29.28,2,33.79,2323674
2734,ABC,0,42.65,20110708,37.0,144,42.02,6626900
2735,ABC,1,34.4,20081219,29.45,10,33.09,10623800
2736,ABC,2,36.29,20090508,30.58,7,34.26,9237900
2737,ABC,0,99.0,20180112,84.7,101,95.11,6821013
2738,ABC,1,85.55,20160715,73.66,9,81.97,11183534
2739,ABC,2,93.58,20170602,81.26,6,90.66,5657979
2740,CLH,1,71.64,20080606,62.16,8,71.17,1013400
2741,CLH,1,71.64,20080606,62.16,8,71.17,1013400
2742,CLH,1,103.56,20110408,88.91,10,99.05,1323900
2743,CLH,0,62.53,20131025,53.4,59,61.08,1775600
2744,CLH,0,60.9,20140425,52.77,21,55.31,5468100
2745,CLH,3,60.9,20140425,52.7,2,55.31,5468100
2746,TEX,3,60.56,20080201,50.92,2,55.99,12159000
2747,TEX,0,21.92,20091009,19.06,52,18.2,17124800
2748,TEX,4,14.26,20081128,10.06,1,10.79,10555200
2749,TEX,4,9.6,20090313,7.63,1,7.5,19432600
2750,TEX,4,9.6,20090313,7.63,1,7.5,19432600
2751,TEX,4,12.99,20090717,10.6,1,10.7,11992300
2752,TEX,2,17.89,20090911,15.18,6,16.92,8828900
2753,TEX,2,22.72,20100305,18.14,4,19.64,18190200
2754,TEX,2,22.72,20100305,18.14,4,19.64,18190200
2755,TEX,0,24.06,20101008,20.4,17,23.24,9145100
2756,TEX,0,20.89,20120127,16.89,24,18.64,21888600
2757,TEX,3,13.59,20111014,10.26,2,12.05,19067000
2758,TEX,4,16.25,20111202,12.67,1,13.48,22256300
2759,TEX,1,19.15,20120727,16.28,10,14.66,37500100
2760,TEX,0,39.44,20170804,34.18,157,38.87,10333895
2761,TEX,0,31.82,20161209,27.38,113,30.1,5543197
2762,TEX,3,27.31,20150220,22.48,3,25.05,20646630
2763,TEX,2,25.77,20150814,22.33,5,21.07,29565631
2764,TEX,4,25.77,20150814,20.84,1,21.07,29565631
2765,TEX,3,20.57,20151009,17.16,2,18.67,7424700
2766,TEX,4,22.4,20160129,15.49,1,15.07,39649599
2767,JHS,0,14.06,20100115,11.97,78,13.54,129583
2768,JHS,1,10.85,20090116,9.02,14,10.25,145980
2769,PBR,4,26.77,20081107,9.674,1,26.49,140634216
2770,PBR,4,26.89,20081031,21.05,1,20.71,187235740
2771,PBR,3,13.18,20140328,10.37,2,11.66,170390191
2772,PBR,3,14.03,20140411,11.59,3,13.67,186981295
2773,PBR,2,15.87,20140613,13.5,7,14.79,91236389
2774,PBR,0,10.53,20161007,8.82,96,9.45,126854163
2775,PBR,1,8.79,20150417,6.76,15,7.79,397908910
2776,PBR,2,7.75,20150410,5.96,5,6.89,294644462
2777,PBR,3,6.76,20150402,5.01,3,5.715,161270860
2778,PBR,0,6.72,20160415,5.16,32,5.97,221111479
2779,PBR,1,5.26,20160304,3.75,8,3.63,257805000
2780,PBR,2,6.74,20160624,5.84,4,6.91,119813531
2781,LAD,4,85.36,20170324,8.91,1,92.07,1396353
2782,LAD,0,9.24,20090626,7.62,59,7.76,3586500
2783,LAD,3,4.1,20081031,2.19,3,2.1,1362400
2784,LAD,4,4.1,20081031,2.14,1,2.1,1362400
2785,LAD,4,2.87,20090313,1.98,1,2.04,234000
2786,LAD,2,9.23,20100108,7.47,6,8.27,3283900
2787,LAD,3,6.71,20100305,5.75,3,6.42,1792300
2788,LAD,3,6.71,20100305,5.75,3,6.42,1792300
2789,LAD,3,6.71,20100305,5.75,3,6.42,1792300
2790,LAD,3,8.12,20100723,6.23,3,6.46,1001400
2791,LAD,2,18.19,20110429,14.41,5,15.22,1860800
2792,LAD,2,18.61,20111014,14.93,5,16.98,2007600
2793,LAD,1,27.71,20120727,23.88,10,25.51,2690900
2794,RS,2,53.42,20080222,45.38,5,50.4,4277800
2795,RS,0,55.04,20110204,47.71,124,52.58,3905200
2796,RS,2,22.87,20081212,19.0,4,18.76,8575500
2797,RS,4,20.62,20081128,14.75,1,15.07,5771200
2798,RS,1,45.42,20091224,38.4,16,43.28,2633800
2799,RS,0,49.52,20101203,41.32,23,43.94,4579600
2800,RS,0,54.91,20120120,47.01,25,54.44,2517000
2801,PCN,1,11.95,20090102,10.1,13,10.91,1115602
2802,PCN,4,9.491,20081017,6.5701,1,9.15,1306924
2803,EEX,4,20.37,20170505,7.6,1,19.5,2618476
2804,LH,4,150.36,20171117,22.31,1,149.75,2473482
2805,LH,2,63.66,20081107,54.34,4,61.49,6558200
2806,LH,0,66.76,20090619,57.56,21,61.9,10237600
2807,LH,2,95.25,20120713,82.37,6,91.64,4582500
2808,LH,0,116.0,20150109,100.0,57,112.4,11555429
2809,HTY,0,13.3925,20091127,11.4,60,12.91,115325
2810,HTY,4,10.054,20081017,8.05,1,8.95,319542
2811,HTY,0,11.92,20090731,10.27,31,11.42,152204
2812,BKU,4,28.36,20110204,12.48,1,28.39,6242100
2813,LXP,3,15.4,20080201,13.04,2,13.96,6120900
2814,LXP,4,4.85,20081128,3.38,1,3.54,6973700
2815,LXP,4,4.85,20081128,3.38,1,3.54,6973700
2816,LXP,4,2.74,20090313,2.25,1,2.17,10299400
2817,LXP,4,2.74,20090313,2.25,1,2.17,10299400
2818,LXP,4,2.74,20090313,2.25,1,2.17,10299400
2819,LXP,4,3.5,20090717,2.91,1,2.97,6265800
2820,CXH,0,9.66,20111209,8.4,19,9.59,84490
2821,CXH,0,9.05,20090904,7.7,48,8.94,88450
2822,NMI,4,9.1,20081017,5.5,1,8.6,137370
2823,NMI,0,11.07,20091211,9.61,63,10.84,83134
2824,DDF,0,9.73,20140509,8.45,291,9.6,141763
2825,DDF,0,7.54,20100319,6.52,76,7.25,94588
2826,DDF,4,4.9,20081017,3.95,1,4.25,133123
2827,ST,4,18.28,20100319,7.01,1,18.08,4651600
2828,ST,0,38.3,20130802,32.62,104,37.12,4282700
2829,ST,2,30.81,20111028,26.46,4,29.8,2430600
2830,ST,0,52.42,20171215,43.58,116,48.13,9925918
2831,BTO,3,4.9,20080801,4.08,3,4.58,1528078
2832,BTO,4,3.85,20081128,3.0,1,3.18,2893687
2833,BTO,4,3.85,20081128,3.0,1,3.18,2893687
2834,BTO,4,3.85,20081128,3.0,1,3.18,2893687
2835,PEO,0,30.54,20110304,26.5,126,30.35,326005
2836,PEO,2,20.5,20090102,17.52,6,19.76,410983
2837,PEO,0,28.11,20131018,24.27,113,27.19,267238
2838,BB,2,115.34,20080328,95.19,6,106.88,112055558
2839,BB,1,52.64,20090123,44.96,13,51.4501,91513564
2840,BB,2,47.46,20090109,38.82,4,42.23,115335505
2841,BB,3,45.01,20090327,36.34,3,42.72,95074651
2842,BB,2,77.09,20090807,66.63,4,76.93,59395625
2843,BB,3,71.33,20100212,61.68,3,67.78,80716306
2844,BB,2,66.87,20110211,58.13,6,63.62,55483413
2845,BB,3,29.18,20110826,23.39,3,27.49,102529835
2846,BB,4,23.36,20111007,20.3,1,20.22,164742596
2847,BB,2,16.17,20120113,13.44,4,15.39,81342195
2848,BB,0,15.84,20130118,12.67,41,13.95,380168005
2849,BB,0,11.66,20121123,9.855,22,9.15,206483414
2850,BB,3,8.29,20120810,6.775,3,6.99,143259797
2851,BB,2,8.22,20121005,6.69,5,7.62,170843938
2852,BB,4,7.5,20120928,6.455,1,6.37,320596941
2853,BB,4,7.5,20120928,6.455,1,6.37,320596941
2854,BB,2,15.02,20130426,13.06,7,13.85,112882699
2855,BB,3,10.51,20130816,8.88,3,10.47,314655820
2856,BB,1,9.81,20140620,7.15,9,7.88,177482215
2857,BB,0,8.61,20151218,7.15,17,7.69,81102493
2858,BB,4,7.415,20151009,6.34,1,6.4,38879317
2859,NUS,4,36.64,20151009,6.34,1,44.32,21876503
2860,NUS,2,16.97,20080808,14.64,5,16.22,1369100
2861,NUS,0,13.01,20090409,10.56,21,11.16,2023100
2862,NUS,4,10.76,20081128,9.31,1,9.43,1597200
2863,NUS,3,27.09,20100219,23.24,3,26.18,1422900
2864,NUS,3,35.98,20110506,29.85,2,31.64,7700126
2865,NUS,0,54.31,20130503,44.47,52,50.14,5547400
2866,NUS,0,49.78,20130412,40.75,34,44.82,8849300
2867,NUS,2,46.36,20121102,38.83,5,43.0,7302100
2868,NUS,3,83.52,20140228,71.83,3,80.0,7696400
2869,NUS,3,83.52,20140228,71.83,3,80.0,7696400
2870,NUS,0,56.92,20150213,48.01,27,52.17,9002525
2871,NUS,2,46.01,20141226,39.4,6,43.7,2500856
2872,NUS,4,52.76,20150206,40.98,1,40.84,12523218
2873,NUS,0,59.5,20160805,47.54,57,53.43,5669796
2874,NUS,3,47.23,20150807,38.68,2,39.52,11336356
2875,NUS,2,38.54,20151224,33.0,6,37.57,2492953
2876,NUS,2,36.75,20160318,31.65,7,35.54,11892498
2877,NUS,2,53.4,20160729,45.14,5,51.52,2567815
2878,MSL,3,21.32,20080404,18.26,2,18.7,6900
2879,MSL,3,18.17,20080718,15.3,2,15.98,9700
2880,MSL,0,17.95,20090612,15.3,33,15.98,55100
2881,MSL,0,14.37,20090515,12.39,22,11.79,15700
2882,MSL,3,10.6,20090327,8.25,3,9.5,26400
2883,MSL,1,14.89,20100122,12.8,8,14.33,193200
2884,MSL,1,15.29,20101210,12.45,15,14.11,89100
2885,MSL,0,15.73,20120713,13.02,57,14.7,61000
2886,MSL,3,11.72,20110909,10.16,3,10.2,89900
2887,MSL,2,13.7,20111028,11.72,7,12.83,140100
2888,MSL,0,10.45,20160513,8.97,21,9.29,181338
2889,MSL,0,10.45,20160513,8.64,18,9.29,181338
2890,CLGX,4,42.87,20170602,14.05,1,42.59,1393677
2891,CLGX,1,27.21,20080905,23.04,8,25.67,5071100
2892,CLGX,4,24.02,20081128,15.19,1,15.47,12860900
2893,CLGX,4,24.02,20081128,15.19,1,15.47,12860900
2894,CLGX,1,20.84,20110211,17.57,15,20.15,1901800
2895,CLGX,0,19.38,20120706,16.7,55,18.42,3782000
2896,CLGX,3,11.42,20110902,9.13,3,8.51,15938200
2897,CLGX,2,27.45,20121214,23.12,7,27.38,3639900
2898,IBA,4,53.54,20170413,12.7,1,54.38,107513
2899,IBA,0,16.465,20090508,13.47,19,15.2,41835
2900,MUS,0,13.41,20100401,11.55,58,13.23,77164
2901,MUS,0,11.12,20090529,9.65,34,10.96,76359
2902,BME,4,21.41,20081024,8.21,1,20.91,55497
2903,BME,0,27.5,20100409,23.9,79,26.98,109621
2904,BME,0,23.2,20090807,19.9,43,22.33,108350
2905,BME,2,19.09,20081226,16.2916,5,18.45,92506
2906,NWY,3,5.69,20080201,3.95,2,4.59,3657900
2907,NWY,4,2.82,20081031,2.37,1,2.34,4446100
2908,NWY,4,1.88,20081128,0.89,1,0.9,2491900
2909,NWY,4,1.88,20081128,0.89,1,0.9,2491900
2910,NWY,3,2.19,20090206,1.81,2,2.07,1450000
2911,NWY,3,3.68,20090724,2.86,2,3.06,4488700
2912,NWY,4,4.52,20090807,3.6,1,3.7,2503000
2913,NWY,0,3.1,20101015,2.54,18,2.9,1109200
2914,NWY,4,2.37,20100917,2.05,1,2.08,696700
2915,NWY,2,4.97,20110107,3.88,4,4.47,2311600
2916,NWY,3,4.9,20110701,4.25,3,4.85,939000
2917,NWY,0,3.67,20120316,3.19,24,3.31,1951300
2918,NWY,4,3.0,20111202,2.25,1,2.33,1985700
2919,NWY,3,3.72,20121130,3.23,2,3.43,898800
2920,NWY,2,4.71,20130517,4.09,7,4.56,586100
2921,NWY,3,5.62,20130920,4.75,2,5.23,1001400
2922,NWY,3,3.27,20141031,2.73,2,3.06,1532313
2923,NWY,3,3.07,20150402,2.13,2,2.36,710099
2924,NWY,4,2.71,20150821,2.15,1,2.1,1078908
2925,NWY,4,2.71,20150821,2.15,1,2.1,1078908
2926,NWY,1,2.28,20160819,1.75,13,1.87,2666436
2927,NWY,2,1.75,20160722,1.48,4,1.66,477657
2928,NWY,0,2.01,20170818,1.56,19,1.71,736740
2929,NWY,2,1.56,20170728,1.34,6,1.45,543607
2930,NWY,2,1.56,20170728,1.34,6,1.45,543607
2931,NS,4,32.0,20171103,1.93,1,34.5,2607107
2932,NS,4,40.91,20081017,30.89,1,32.17,1635038
2933,NS,1,49.18,20090130,42.39,11,45.01,1782311
2934,NS,0,57.67,20140425,48.73,78,55.32,2325260
2935,NS,0,54.46,20130412,46.88,23,52.75,1263499
2936,NS,0,50.44,20160429,41.19,23,47.63,3659990
2937,NS,3,40.1,20151231,33.56,3,37.51,2612284
2938,IRT,1,8.28,20160701,6.93,12,7.67,2145820
2939,LNC,4,46.98,20160930,10.63,1,45.56,7015815
2940,LNC,4,13.73,20081128,6.36,1,7.11,39610100
2941,LNC,4,9.03,20090313,5.4,1,5.2,58376500
2942,LNC,4,9.03,20090313,5.4,1,5.2,58376500
2943,LNC,3,18.24,20090508,10.16,2,11.58,111565000
2944,LNC,2,27.36,20100312,23.72,5,27.06,12931300
2945,LNC,0,28.14,20101210,23.38,23,25.02,29751500
2946,LNC,0,22.5,20120120,19.29,21,21.5,20290500
2947,LNC,2,21.07,20120113,17.58,7,20.22,20734300
2948,LNC,0,28.11,20130104,23.11,35,25.13,15917600
2949,LNC,3,39.53,20160304,32.65,3,37.38,13659928
2950,ELY,3,13.2,20080718,11.07,2,10.95,6299000
2951,ELY,0,10.12,20100423,8.8,74,9.73,4995300
2952,ELY,0,9.99,20100409,8.48,68,8.92,7039200
2953,ELY,0,9.21,20100312,7.61,58,8.68,7928800
2954,ELY,3,7.83,20090327,5.89,3,6.87,3982600
2955,ELY,3,7.83,20090327,5.89,3,6.87,3982600
2956,ELY,2,6.37,20090731,4.89,4,5.31,13683700
2957,ELY,2,7.5,20090911,6.37,6,6.95,2411200
2958,ELY,1,8.04,20100108,6.83,9,7.66,4453600
2959,ELY,1,8.7,20100305,7.3,11,7.95,6411800
2960,ELY,3,7.25,20100806,5.99,3,6.84,2460000
2961,ELY,1,7.85,20101203,6.74,11,7.65,1503300
2962,ELY,0,6.12,20120120,5.21,22,5.95,1118400
2963,ELY,0,6.12,20120120,5.25,20,5.95,1118400
2964,LZB,4,12.29,20120629,5.71,1,11.25,3195600
2965,LZB,4,7.45,20080620,6.23,1,6.06,2980400
2966,LZB,0,3.66,20090612,3.15,29,3.26,3986000
2967,LZB,3,1.1,20090320,0.9,3,1.0,1893300
2968,LZB,4,0.95,20090313,0.6,1,0.68,1842800
2969,LZB,4,3.19,20090605,1.87,1,1.94,5347900
2970,LZB,4,4.93,20090626,4.03,1,4.1,6749900
2971,LZB,4,9.17,20091120,7.04,1,7.14,7261900
2972,LZB,4,9.17,20091120,7.04,1,7.14,7261900
2973,LZB,4,10.91,20100212,9.3,1,9.29,2682400
2974,LZB,4,8.1,20100709,6.96,1,7.06,5180300
2975,LZB,3,11.25,20110218,7.87,2,8.31,10769100
2976,LZB,1,10.62,20111028,8.77,13,9.25,5122600
2977,LZB,1,15.49,20120914,13.04,15,14.93,2889500
2978,LZB,1,28.41,20151009,24.58,9,26.91,1702964
2979,RM,0,18.88,20130308,15.77,46,18.25,159100
2980,RM,2,33.74,20131018,28.35,4,31.84,573600
2981,RM,0,25.39,20161202,21.81,138,24.69,409018
2982,RM,2,17.01,20140703,14.07,7,15.08,729900
2983,RM,2,17.01,20140703,14.07,7,15.08,729900
2984,RM,1,16.59,20160304,13.9,11,15.2,462220
2985,RM,3,13.98,20160219,12.02,2,13.1,264667
2986,S,0,4.14,20090313,3.06,21,2.99,229611000
2987,S,4,1.95,20090102,1.69,1,1.71,136082600
2988,S,4,2.59,20090109,1.95,1,1.92,252497800
2989,S,0,4.36,20100514,3.79,40,4.18,347056300
2990,S,3,3.76,20091120,2.85,2,3.33,498858900
2991,S,2,3.76,20100319,3.16,5,3.6,281062200
2992,S,3,5.13,20100528,3.84,3,4.63,590029200
2993,S,2,4.72,20101001,4.0005,5,4.57,203269400
2994,S,0,4.92,20120810,4.23,54,4.36,351630300
2995,S,2,2.5,20120302,2.17,5,2.43,170532600
2996,S,2,2.78,20120309,2.29,4,2.51,315863500
2997,S,3,9.01,20140516,7.82,3,8.83,97453000
2998,S,2,7.0,20140912,5.67,5,5.89,261246700
2999,S,3,7.0,20140912,5.54,3,5.89,261246700
3000,S,3,4.92,20150206,4.26,2,4.32,126499278
3001,S,4,4.18,20150814,3.37,1,3.41,233707053
3002,S,0,4.12,20160624,3.4,24,3.77,146117592
3003,S,3,3.33,20160226,2.66,2,2.965,71959499
3004,LCII,4,127.8,20171208,5.97,1,132.0,575978
3005,LCII,3,17.99,20080725,15.23,2,16.97,1788258
3006,LCII,0,19.19,20090731,14.24,42,14.85,1290063
3007,LCII,4,14.06,20081128,10.5,1,10.63,680277
3008,LCII,4,7.15,20090313,6.04,1,5.98,859745
3009,LCII,4,11.74,20090409,10.04,1,9.89,551660
3010,LCII,3,21.9,20100212,18.6,2,20.5,540846
3011,LCII,0,23.54,20101223,20.06,28,22.75,243420
3012,LCII,1,22.19,20101022,19.07,14,21.69,348602
3013,LCII,1,25.26,20111028,21.3,13,23.0,436886
3014,RBC,4,42.28,20080502,36.75,1,36.75,2703900
3015,RBC,1,38.83,20090102,31.99,11,34.0,1379900
3016,RBC,0,67.37,20101217,57.7,32,64.08,3441900
3017,RBC,0,73.35,20130104,63.57,80,68.59,901100
3018,RBC,2,58.75,20110916,49.61,4,56.02,1737300
3019,RBC,1,61.26,20160318,52.27,9,58.78,1751579
3020,KBR,2,34.73,20080222,29.83,5,31.75,5632700
3021,KBR,2,15.31,20081212,13.11,4,13.85,26328900
3022,KBR,3,19.39,20090612,16.71,3,18.79,9086600
3023,KBR,0,36.56,20120224,29.46,28,33.49,12467300
3024,KBR,2,29.13,20110916,25.21,4,27.39,5166600
3025,KBR,2,31.67,20120113,25.02,7,28.67,11649100
3026,KBR,2,31.32,20130104,26.55,7,29.13,4934000
3027,KBR,0,17.6,20161209,14.81,31,17.03,6201476
3028,KBR,2,15.35,20160805,13.12,6,14.05,10889924
3029,CMG,4,478.07,20170602,14.03,1,475.28,2432867
3030,CMG,0,110.63,20100305,94.93,95,105.53,2578100
3031,CMG,0,85.43,20090605,72.61,47,80.54,2967500
3032,CMG,2,53.1,20081205,44.25,7,48.09,2319400
3033,CMG,4,49.58,20081128,39.3,1,39.69,1321800
3034,CMG,2,285.13,20110415,246.81,4,268.6,4586100
3035,CMG,1,440.4,20120413,372.19,10,420.5,3666300
3036,CMG,0,325.87,20130328,280.93,25,318.7,1231900
3037,CMG,2,728.79,20150724,609.46,4,665.7,7322267
3038,CMG,4,475.94,20160115,413.29,1,416.65,13746644
3039,CMG,0,447.34,20170407,388.5,33,449.2,4139580
3040,FRT,1,81.66,20080404,71.0,12,77.72,4188700
3041,FRT,4,61.27,20081031,49.22,1,48.93,7250800
3042,FRT,4,46.8,20090313,39.9,1,39.21,11176700
3043,FRT,4,46.8,20090313,39.9,1,39.21,11176700
3044,JPC,4,4.8,20081017,3.28,1,3.6,3403577
3045,JPC,4,3.97,20081128,3.09,1,3.16,1820156
3046,SNV,3,13.49,20080201,10.87,2,11.77,30334500
3047,SNV,1,11.35,20080919,9.54,14,9.84,75753300
3048,SNV,4,8.32,20081128,7.05,1,7.2,21524300
